cell_id,lat,lon,PC1,PC2,PC3,PC4,kmeans_label,dbscan_label
83da44fffffffff,-55.96969489713255,157.3652014041571,4.019417735094189,-2.6564859326086734,-0.0014776293149752,-0.6048754344813503,3,0
838a2dfffffffff,-8.564516351936986,-66.55714395798816,-1.61534286573529,-1.316209245329183,-0.2173529794159102,0.9211671781317614,0,1
83f160fffffffff,-87.65342401576896,6.086260036544716,-1.6299030639990362,-1.3400558080815737,-0.2616845119244766,1.0704969253741057,0,1
8324ecfffffffff,41.720365673382375,108.49269099755034,3.286706218543109,-2.4305732882284734,-0.11320403524496,-0.9067838787468994,3,0
83ef8afffffffff,-76.013562212339,-10.002495004110347,-1.6320141691855423,-1.3435133573123603,-0.2681122079289762,1.092148471472068,0,1
833ecbfffffffff,18.615631818085017,30.62813996148828,-1.3952788312049444,-0.955790333861557,0.4526774503921451,-1.3358149081198631,0,1
8339b3fffffffff,31.2544883179433,-11.832802782967438,1.97978940924748,-2.089716322365412,-0.1829301522850383,-0.8611981109427723,3,0
836171fffffffff,2.848210904991524,75.24226626731907,-1.4594669133778315,-1.0609170019030647,0.2572435696190293,-0.6775003774232227,0,1
835c02fffffffff,12.453630063073808,-151.89062845484878,-0.0908607037608973,3.724219831978538,-0.0705800907017065,0.3160253404351051,1,2
837ae9fffffffff,5.010010080777997,38.331513894675375,-1.3808526040390945,-0.9321631877774772,0.4966010802077678,-1.4837706445263534,0,1
839634fffffffff,-15.431016087266189,32.576152645917816,2.431284787460496,-2.120737411983786,-0.1100196219047914,-1.4287796697393471,3,0
836103fffffffff,6.245363318515582,79.71127453468858,-0.7790629872445417,1.3349369774335105,0.0990447269733041,-0.2012032401600257,1,2
8340aefffffffff,31.566663774082624,110.99629140796198,3.7550745402451904,0.4188592343291135,-0.2695785014731499,-0.8723220164003985,2,3
83192afffffffff,58.68317096284907,-5.016380169067907,-1.4432424608198862,-1.034344738322727,0.306642268247821,-0.8438987571524307,0,1
838891fffffffff,-1.1277751222437316,-146.16033771042487,-1.4654290663478653,-1.0706817628193548,0.2390905628107217,-0.6163523916672757,0,1
83db65fffffffff,-62.63332590860349,169.071886572749,3.0755814881260184,-2.3964379559717046,-0.261431669614512,-0.926104505706164,3,0
835f72fffffffff,6.03710134294982,-59.45956787954987,-1.5873933441997838,-1.2704337684350744,-0.1322548852755777,0.6345162060200833,0,1
836593fffffffff,15.230471875482282,105.28795807038584,-0.3353705426649512,2.732747372470977,0.1841027586735637,-0.5513833258395481,1,2
83ca81fffffffff,-46.33200034279847,52.26600352363855,-1.4407642637177007,-1.0302859692290949,0.3141876514498972,-0.8693152068588543,0,1
83189efffffffff,48.40911730954417,-26.787932325340776,3.3977157318071223,1.3500447249153242,-0.6267262154291138,0.2074286359537592,2,3
